x-value, y-value
4.11528,1.35256
4.11628,1.35274
4.11728,1.35292
4.11828,1.3531
4.11928,1.35328
4.12028,1.35346
4.12128,1.35364
4.12228,1.35381
4.12328,1.35399
4.12428,1.35417
4.12528,1.35435
4.12628,1.35453
4.12728,1.35471
4.12828,1.35489
4.12928,1.35507
4.13028,1.35525
4.13128,1.35542
4.13228,1.3556
4.13328,1.35578
4.13428,1.35596
4.13528,1.35614
4.13628,1.35632
4.13728,1.35649
4.13828,1.35667
4.13928,1.35685
4.14028,1.35703
4.14128,1.35721
4.14228,1.35738
4.14328,1.35756
4.14428,1.35774
4.14528,1.35792
4.14628,1.3581
4.14728,1.35827
4.14828,1.35845
4.14928,1.35863
4.15028,1.35881
4.15128,1.35898
4.15228,1.35916
4.15328,1.35934
4.15428,1.35951
4.15528,1.35969
4.15628,1.35987
4.15728,1.36005
4.15828,1.36022
4.15928,1.3604
4.16028,1.36058
4.16128,1.36075
4.16228,1.36093
4.16328,1.36111
4.16428,1.36128
4.16528,1.36146
4.16628,1.36163
4.16728,1.36181
4.16828,1.36199
4.16928,1.36216
4.17028,1.36234
4.17128,1.36251
4.17228,1.36269
4.17328,1.36287
4.17428,1.36304
4.17528,1.36322
4.17628,1.36339
4.17728,1.36357
4.17828,1.36374
4.17928,1.36392
4.18028,1.3641
4.18128,1.36427
4.18228,1.36445
4.18328,1.36462
4.18428,1.3648
4.18528,1.36497
4.18628,1.36515
4.18728,1.36532
4.18828,1.3655
4.18928,1.36567
4.19028,1.36585
4.19128,1.36602
4.19228,1.3662
4.19328,1.36637
4.19428,1.36654
4.19528,1.36672
4.19628,1.36689
4.19728,1.36707
4.19828,1.36724
4.19928,1.36742
4.20028,1.36759
4.20128,1.36776
4.20228,1.36794
4.20328,1.36811
4.20428,1.36829
4.20528,1.36846
4.20628,1.36863
4.20728,1.36881
4.20828,1.36898
4.20928,1.36915
4.21028,1.36933
4.21128,1.3695
4.21228,1.36967
4.21328,1.36985
4.21428,1.37002
4.21528,1.37019
4.21628,1.37037
4.21728,1.37054
4.21828,1.37071
4.21928,1.37089
4.22028,1.37106
4.22128,1.37123
4.22228,1.3714
4.22328,1.37158
4.22428,1.37175
4.22528,1.37192
4.22628,1.3721
4.22728,1.37227
4.22828,1.37244
4.22928,1.37261
4.23028,1.37278
4.23128,1.37296
4.23228,1.37313
4.23328,1.3733
4.23428,1.37347
4.23528,1.37364
4.23628,1.37382
4.23728,1.37399
4.23828,1.37416
4.23928,1.37433
4.24028,1.3745
4.24128,1.37467
4.24228,1.37485
4.24328,1.37502
4.24428,1.37519
4.24528,1.37536
4.24628,1.37553
4.24728,1.3757
4.24828,1.37587
4.24928,1.37605
4.25028,1.37622
4.25128,1.37639
4.25228,1.37656
4.25328,1.37673
4.25428,1.3769
4.25528,1.37707
4.25628,1.37724
4.25728,1.37741
4.25828,1.37758
4.25928,1.37775
4.26028,1.37792
4.26128,1.37809
4.26228,1.37826
4.26328,1.37843
4.26428,1.3786
4.26528,1.37877
4.26628,1.37894
4.26728,1.37911
4.26828,1.37928
4.26928,1.37945
4.27028,1.37962
4.27128,1.37979
4.27228,1.37996
4.27328,1.38013
4.27428,1.3803
4.27528,1.38047
4.27628,1.38064
4.27728,1.38081
4.27828,1.38098
4.27928,1.38115
4.28028,1.38132
4.28128,1.38149
4.28228,1.38166
4.28328,1.38182
4.28428,1.38199
4.28528,1.38216
4.28628,1.38233
4.28728,1.3825
4.28828,1.38267
4.28928,1.38284
4.29028,1.38301
4.29128,1.38317
4.29228,1.38334
4.29328,1.38351
4.29428,1.38368
4.29528,1.38385
4.29628,1.38402
4.29728,1.38418
4.29828,1.38435
4.29928,1.38452
4.30028,1.38469
4.30128,1.38486
4.30228,1.38502
4.30328,1.38519
4.30428,1.38536
4.30528,1.38553
4.30628,1.38569
4.30728,1.38586
4.30828,1.38603
4.30928,1.3862
4.31028,1.38636
4.31128,1.38653
4.31228,1.3867
4.31328,1.38687
4.31428,1.38703
4.31528,1.3872
4.31628,1.38737
4.31728,1.38753
4.31828,1.3877
4.31928,1.38787
4.32028,1.38804
4.32128,1.3882
4.32228,1.38837
4.32328,1.38854
4.32428,1.3887
4.32528,1.38887
4.32628,1.38903
4.32728,1.3892
4.32828,1.38937
4.32928,1.38953
4.33028,1.3897
4.33128,1.38987
4.33228,1.39003
4.33328,1.3902
4.33428,1.39036
4.33528,1.39053
4.33628,1.3907
4.33728,1.39086
4.33828,1.39103
4.33928,1.39119
4.34028,1.39136
4.34128,1.39152
4.34228,1.39169
4.34328,1.39186
4.34428,1.39202
4.34528,1.39219
4.34628,1.39235
4.34728,1.39252
4.34828,1.39268
4.34928,1.39285
4.35028,1.39301
4.35128,1.39318
4.35228,1.39334
4.35328,1.39351
4.35428,1.39367
4.35528,1.39384
4.35628,1.394
4.35728,1.39417
4.35828,1.39433
4.35928,1.39449
4.36028,1.39466
4.36128,1.39482
4.36228,1.39499
4.36328,1.39515
4.36428,1.39532
4.36528,1.39548
4.36628,1.39564
4.36728,1.39581
4.36828,1.39597
4.36928,1.39614
4.37028,1.3963
4.37128,1.39646
4.37228,1.39663
4.37328,1.39679
4.37428,1.39696
4.37528,1.39712
4.37628,1.39728
4.37728,1.39745
4.37828,1.39761
4.37928,1.39777
4.38028,1.39794
4.38128,1.3981
4.38228,1.39826
4.38328,1.39843
4.38428,1.39859
4.38528,1.39875
4.38628,1.39892
4.38728,1.39908
4.38828,1.39924
4.38928,1.3994
4.39028,1.39957
4.39128,1.39973
4.39228,1.39989
4.39328,1.40005
4.39428,1.40022
4.39528,1.40038
4.39628,1.40054
4.39728,1.4007
4.39828,1.40087
4.39928,1.40103
4.40028,1.40119
4.40128,1.40135
4.40228,1.40152
4.40328,1.40168
4.40428,1.40184
4.40528,1.402
4.40628,1.40216
4.40728,1.40233
4.40828,1.40249
4.40928,1.40265
4.41028,1.40281
4.41128,1.40297
4.41228,1.40313
4.41328,1.4033
4.41428,1.40346
4.41528,1.40362
4.41628,1.40378
4.41728,1.40394
4.41828,1.4041
4.41928,1.40426
4.42028,1.40442
4.42128,1.40459
4.42228,1.40475
4.42328,1.40491
4.42428,1.40507
4.42528,1.40523
4.42628,1.40539
4.42728,1.40555
4.42828,1.40571
4.42928,1.40587
4.43028,1.40603
4.43128,1.40619
4.43228,1.40635
4.43328,1.40651
4.43428,1.40667
4.43528,1.40683
4.43628,1.40699
4.43728,1.40715
4.43828,1.40731
4.43928,1.40747
4.44028,1.40763
4.44128,1.40779
4.44228,1.40795
4.44328,1.40811
4.44428,1.40827
4.44528,1.40843
4.44628,1.40859
4.44728,1.40875
4.44828,1.40891
4.44928,1.40907
4.45028,1.40923
4.45128,1.40939
4.45228,1.40955
4.45328,1.40971
4.45428,1.40987
4.45528,1.41003
4.45628,1.41019
4.45728,1.41035
4.45828,1.41051
4.45928,1.41066
4.46028,1.41082
4.46128,1.41098
4.46228,1.41114
4.46328,1.4113
4.46428,1.41146
4.46528,1.41162
4.46628,1.41178
4.46728,1.41193
4.46828,1.41209
4.46928,1.41225
4.47028,1.41241
4.47128,1.41257
4.47228,1.41273
4.47328,1.41289
4.47428,1.41304
4.47528,1.4132
4.47628,1.41336
4.47728,1.41352
4.47828,1.41368
4.47928,1.41383
4.48028,1.41399
4.48128,1.41415
4.48228,1.41431
4.48328,1.41446
4.48428,1.41462
4.48528,1.41478
4.48628,1.41494
4.48728,1.4151
4.48828,1.41525
4.48928,1.41541
4.49028,1.41557
4.49128,1.41572
4.49228,1.41588
4.49328,1.41604
4.49428,1.4162
4.49528,1.41635
4.49628,1.41651
4.49728,1.41667
4.49828,1.41682
4.49928,1.41698
4.50028,1.41714
4.50128,1.41729
4.50228,1.41745
4.50328,1.41761
4.50428,1.41776
4.50528,1.41792
4.50628,1.41808
4.50728,1.41823
4.50828,1.41839
4.50928,1.41855
4.51028,1.4187
4.51128,1.41886
4.51228,1.41902
4.51328,1.41917
4.51428,1.41933
4.51528,1.41948
4.51628,1.41964
4.51728,1.4198
4.51828,1.41995
4.51928,1.42011
4.52028,1.42026
4.52128,1.42042
4.52228,1.42058
4.52328,1.42073
4.52428,1.42089
4.52528,1.42104
4.52628,1.4212
4.52728,1.42135
4.52828,1.42151
4.52928,1.42166
4.53028,1.42182
4.53128,1.42197
4.53228,1.42213
4.53328,1.42228
4.53428,1.42244
4.53528,1.42259
4.53628,1.42275
4.53728,1.4229
4.53828,1.42306
4.53928,1.42321
4.54028,1.42337
4.54128,1.42352
4.54228,1.42368
4.54328,1.42383
4.54428,1.42399
4.54528,1.42414
4.54628,1.4243
4.54728,1.42445
4.54828,1.4246
4.54928,1.42476
4.55028,1.42491
4.55128,1.42507
4.55228,1.42522
4.55328,1.42538
4.55428,1.42553
4.55528,1.42568
4.55628,1.42584
4.55728,1.42599
4.55828,1.42615
4.55928,1.4263
4.56028,1.42645
4.56128,1.42661
4.56228,1.42676
4.56328,1.42691
4.56428,1.42707
4.56528,1.42722
4.56628,1.42737
4.56728,1.42753
4.56828,1.42768
4.56928,1.42783
4.57028,1.42799
4.57128,1.42814
4.57228,1.42829
4.57328,1.42845
4.57428,1.4286
4.57528,1.42875
4.57628,1.42891
4.57728,1.42906
4.57828,1.42921
4.57928,1.42937
4.58028,1.42952
4.58128,1.42967
4.58228,1.42982
4.58328,1.42998
4.58428,1.43013
4.58528,1.43028
4.58628,1.43043
4.58728,1.43059
4.58828,1.43074
4.58928,1.43089
4.59028,1.43104
4.59128,1.43119
4.59228,1.43135
4.59328,1.4315
4.59428,1.43165
4.59528,1.4318
4.59628,1.43196
4.59728,1.43211
4.59828,1.43226
4.59928,1.43241
4.60028,1.43256
4.60128,1.43271
4.60228,1.43287
4.60328,1.43302
4.60428,1.43317
4.60528,1.43332
4.60628,1.43347
4.60728,1.43362
4.60828,1.43377
4.60928,1.43393
4.61028,1.43408
4.61128,1.43423
4.61228,1.43438
4.61328,1.43453
4.61428,1.43468
4.61528,1.43483
4.61628,1.43498
4.61728,1.43513
4.61828,1.43529
4.61928,1.43544
4.62028,1.43559
4.62128,1.43574
4.62228,1.43589
4.62328,1.43604
4.62428,1.43619
4.62528,1.43634
4.62628,1.43649
4.62728,1.43664
4.62828,1.43679
4.62928,1.43694
4.63028,1.43709
4.63128,1.43724
4.63228,1.43739
4.63328,1.43754
4.63428,1.43769
4.63528,1.43784
4.63628,1.43799
4.63728,1.43814
4.63828,1.43829
4.63928,1.43844
4.64028,1.43859
4.64128,1.43874
4.64228,1.43889
4.64328,1.43904
4.64428,1.43919
4.64528,1.43934
4.64628,1.43949
4.64728,1.43964
4.64828,1.43979
4.64928,1.43994
4.65028,1.44009
4.65128,1.44024
4.65228,1.44039
4.65328,1.44054
4.65428,1.44069
4.65528,1.44083
4.65628,1.44098
4.65728,1.44113
4.65828,1.44128
4.65928,1.44143
4.66028,1.44158
4.66128,1.44173
4.66228,1.44188
4.66328,1.44203
4.66428,1.44217
4.66528,1.44232
4.66628,1.44247
4.66728,1.44262
4.66828,1.44277
4.66928,1.44292
4.67028,1.44307
4.67128,1.44321
4.67228,1.44336
4.67328,1.44351
4.67428,1.44366
4.67528,1.44381
4.67628,1.44396
4.67728,1.4441
4.67828,1.44425
4.67928,1.4444
4.68028,1.44455
4.68128,1.4447
4.68228,1.44484
4.68328,1.44499
4.68428,1.44514
4.68528,1.44529
4.68628,1.44543
4.68728,1.44558
4.68828,1.44573
4.68928,1.44588
4.69028,1.44602
4.69128,1.44617
4.69228,1.44632
4.69328,1.44647
4.69428,1.44661
4.69528,1.44676
4.69628,1.44691
4.69728,1.44705
4.69828,1.4472
4.69928,1.44735
4.70028,1.4475
4.70128,1.44764
4.70228,1.44779
4.70328,1.44794
4.70428,1.44808
4.70528,1.44823
4.70628,1.44838
4.70728,1.44852
4.70828,1.44867
4.70928,1.44882
4.71028,1.44896
4.71128,1.44911
4.71228,1.44926
4.71328,1.4494
4.71428,1.44955
4.71528,1.4497
4.71628,1.44984
4.71728,1.44999
4.71828,1.45013
4.71928,1.45028
4.72028,1.45043
4.72128,1.45057
4.72228,1.45072
4.72328,1.45086
4.72428,1.45101
4.72528,1.45116
4.72628,1.4513
4.72728,1.45145
4.72828,1.45159
4.72928,1.45174
4.73028,1.45188
4.73128,1.45203
4.73228,1.45218
4.73328,1.45232
4.73428,1.45247
4.73528,1.45261
4.73628,1.45276
4.73728,1.4529
4.73828,1.45305
4.73928,1.45319
4.74028,1.45334
4.74128,1.45348
4.74228,1.45363
4.74328,1.45377
4.74428,1.45392
4.74528,1.45406
4.74628,1.45421
4.74728,1.45435
4.74828,1.4545
4.74928,1.45464
4.75028,1.45479
4.75128,1.45493
4.75228,1.45508
4.75328,1.45522
4.75428,1.45537
4.75528,1.45551
4.75628,1.45566
4.75728,1.4558
4.75828,1.45594
4.75928,1.45609
4.76028,1.45623
4.76128,1.45638
4.76228,1.45652
4.76328,1.45667
4.76428,1.45681
4.76528,1.45695
4.76628,1.4571
4.76728,1.45724
4.76828,1.45739
4.76928,1.45753
4.77028,1.45767
4.77128,1.45782
4.77228,1.45796
4.77328,1.4581
4.77428,1.45825
4.77528,1.45839
4.77628,1.45854
4.77728,1.45868
4.77828,1.45882
4.77928,1.45897
4.78028,1.45911
4.78128,1.45925
4.78228,1.4594
4.78328,1.45954
4.78428,1.45968
4.78528,1.45983
4.78628,1.45997
4.78728,1.46011
4.78828,1.46025
4.78928,1.4604
4.79028,1.46054
4.79128,1.46068
4.79228,1.46083
4.79328,1.46097
4.79428,1.46111
4.79528,1.46125
4.79628,1.4614
4.79728,1.46154
4.79828,1.46168
4.79928,1.46183
4.80028,1.46197
4.80128,1.46211
4.80228,1.46225
4.80328,1.46239
4.80428,1.46254
4.80528,1.46268
4.80628,1.46282
4.80728,1.46296
4.80828,1.46311
4.80928,1.46325
4.81028,1.46339
4.81128,1.46353
4.81228,1.46367
4.81328,1.46382
4.81428,1.46396
4.81528,1.4641
4.81628,1.46424
4.81728,1.46438
4.81828,1.46453
4.81928,1.46467
4.82028,1.46481
4.82128,1.46495
4.82228,1.46509
4.82328,1.46523
4.82428,1.46537
4.82528,1.46552
4.82628,1.46566
4.82728,1.4658
4.82828,1.46594
4.82928,1.46608
4.83028,1.46622
4.83128,1.46636
4.83228,1.46651
4.83328,1.46665
4.83428,1.46679
4.83528,1.46693
4.83628,1.46707
4.83728,1.46721
4.83828,1.46735
4.83928,1.46749
4.84028,1.46763
4.84128,1.46777
4.84228,1.46791
4.84328,1.46805
4.84428,1.4682
4.84528,1.46834
4.84628,1.46848
4.84728,1.46862
4.84828,1.46876
4.84928,1.4689
4.85028,1.46904
4.85128,1.46918
4.85228,1.46932
4.85328,1.46946
4.85428,1.4696
4.85528,1.46974
4.85628,1.46988
4.85728,1.47002
4.85828,1.47016
4.85928,1.4703
4.86028,1.47044
4.86128,1.47058
4.86228,1.47072
4.86328,1.47086
4.86428,1.471
4.86528,1.47114
4.86628,1.47128
4.86728,1.47142
4.86828,1.47156
4.86928,1.4717
4.87028,1.47184
4.87128,1.47198
4.87228,1.47212
4.87328,1.47226
4.87428,1.47239
4.87528,1.47253
4.87628,1.47267
4.87728,1.47281
4.87828,1.47295
4.87928,1.47309
4.88028,1.47323
4.88128,1.47337
4.88228,1.47351
4.88328,1.47365
4.88428,1.47379
4.88528,1.47392
4.88628,1.47406
4.88728,1.4742
4.88828,1.47434
4.88928,1.47448
4.89028,1.47462
4.89128,1.47476
4.89228,1.4749
4.89328,1.47503
4.89428,1.47517
4.89528,1.47531
4.89628,1.47545
4.89728,1.47559
4.89828,1.47573
4.89928,1.47586
4.90028,1.476
4.90128,1.47614
4.90228,1.47628
4.90328,1.47642
4.90428,1.47656
4.90528,1.47669
4.90628,1.47683
4.90728,1.47697
4.90828,1.47711
4.90928,1.47725
4.91028,1.47738
4.91128,1.47752
4.91228,1.47766
4.91328,1.4778
4.91428,1.47793
4.91528,1.47807
4.91628,1.47821
4.91728,1.47835
4.91828,1.47849
4.91928,1.47862
4.92028,1.47876
4.92128,1.4789
4.92228,1.47903
4.92328,1.47917
4.92428,1.47931
4.92528,1.47945
4.92628,1.47958
4.92728,1.47972
4.92828,1.47986
4.92928,1.48
4.93028,1.48013
4.93128,1.48027
4.93228,1.48041
4.93328,1.48054
4.93428,1.48068
4.93528,1.48082
4.93628,1.48095
4.93728,1.48109
4.93828,1.48123
4.93928,1.48136
4.94028,1.4815
4.94128,1.48164
4.94228,1.48177
4.94328,1.48191
4.94428,1.48205
4.94528,1.48218
4.94628,1.48232
4.94728,1.48246
4.94828,1.48259
4.94928,1.48273
4.95028,1.48287
4.95128,1.483
4.95228,1.48314
4.95328,1.48327
4.95428,1.48341
4.95528,1.48355
4.95628,1.48368
4.95728,1.48382
4.95828,1.48395
4.95928,1.48409
4.96028,1.48423
4.96128,1.48436
4.96228,1.4845
4.96328,1.48463
4.96428,1.48477
4.96528,1.4849
4.96628,1.48504
4.96728,1.48518
4.96828,1.48531
4.96928,1.48545
4.97028,1.48558
4.97128,1.48572
4.97228,1.48585
4.97328,1.48599
4.97428,1.48612
4.97528,1.48626
4.97628,1.48639
4.97728,1.48653
4.97828,1.48666
4.97928,1.4868
4.98028,1.48693
4.98128,1.48707
4.98228,1.4872
4.98328,1.48734
4.98428,1.48747
4.98528,1.48761
4.98628,1.48774
4.98728,1.48788
4.98828,1.48801
4.98928,1.48815
4.99028,1.48828
4.99128,1.48842
4.99228,1.48855
4.99328,1.48869
4.99428,1.48882
4.99528,1.48896
4.99628,1.48909
4.99728,1.48922
4.99828,1.48936
4.99928,1.48949
5.00028,1.48963
5.00128,1.48976
5.00228,1.4899
5.00328,1.49003
5.00428,1.49016
5.00528,1.4903
5.00628,1.49043
5.00728,1.49057
5.00828,1.4907
5.00928,1.49083
5.01028,1.49097
5.01128,1.4911
5.01228,1.49124
5.01328,1.49137
5.01428,1.4915
5.01528,1.49164
5.01628,1.49177
5.01728,1.4919
5.01828,1.49204
5.01928,1.49217
5.02028,1.4923
5.02128,1.49244
5.02228,1.49257
5.02328,1.4927
5.02428,1.49284
5.02528,1.49297
5.02628,1.4931
5.02728,1.49324
5.02828,1.49337
5.02928,1.4935
5.03028,1.49364
5.03128,1.49377
5.03228,1.4939
5.03328,1.49404
5.03428,1.49417
5.03528,1.4943
5.03628,1.49444
5.03728,1.49457
5.03828,1.4947
5.03928,1.49483
5.04028,1.49497
5.04128,1.4951
5.04228,1.49523
5.04328,1.49536
5.04428,1.4955
5.04528,1.49563
5.04628,1.49576
5.04728,1.49589
5.04828,1.49603
5.04928,1.49616
5.05028,1.49629
5.05128,1.49642
5.05228,1.49656
5.05328,1.49669
5.05428,1.49682
5.05528,1.49695
5.05628,1.49708
5.05728,1.49722
5.05828,1.49735
5.05928,1.49748
5.06028,1.49761
5.06128,1.49774
5.06228,1.49788
5.06328,1.49801
5.06428,1.49814
5.06528,1.49827
5.06628,1.4984
5.06728,1.49854
5.06828,1.49867
5.06928,1.4988
5.07028,1.49893
5.07128,1.49906
5.07228,1.49919
5.07328,1.49933
5.07428,1.49946
5.07528,1.49959
5.07628,1.49972
5.07728,1.49985
5.07828,1.49998
5.07928,1.50011
5.08028,1.50024
5.08128,1.50038
5.08228,1.50051
5.08328,1.50064
5.08428,1.50077
5.08528,1.5009
5.08628,1.50103
5.08728,1.50116
5.08828,1.50129
5.08928,1.50142
5.09028,1.50155
5.09128,1.50169
5.09228,1.50182
5.09328,1.50195
5.09428,1.50208
5.09528,1.50221
5.09628,1.50234
5.09728,1.50247
5.09828,1.5026
5.09928,1.50273
5.10028,1.50286
5.10128,1.50299
5.10228,1.50312
5.10328,1.50325
5.10428,1.50338
5.10528,1.50351
5.10628,1.50364
5.10728,1.50377
5.10828,1.5039
5.10928,1.50403
5.11028,1.50416
5.11128,1.50429
5.11228,1.50442
5.11328,1.50455
5.11428,1.50468
5.11528,1.50481
5.11628,1.50494
5.11728,1.50507
5.11828,1.5052
5.11928,1.50533
5.12028,1.50546
5.12128,1.50559
5.12228,1.50572
5.12328,1.50585
5.12428,1.50598
5.12528,1.50611
5.12628,1.50624
5.12728,1.50637
5.12828,1.5065
5.12928,1.50663
5.13028,1.50676
5.13128,1.50689
5.13228,1.50702
5.13328,1.50715
5.13428,1.50728
5.13528,1.5074
5.13628,1.50753
5.13728,1.50766
5.13828,1.50779
5.13928,1.50792
5.14028,1.50805
5.14128,1.50818
5.14228,1.50831
5.14328,1.50844
5.14428,1.50857
5.14528,1.50869
5.14628,1.50882
5.14728,1.50895
5.14828,1.50908
5.14928,1.50921
5.15028,1.50934
5.15128,1.50947
5.15228,1.5096
5.15328,1.50972
5.15428,1.50985
5.15528,1.50998
5.15628,1.51011
5.15728,1.51024
5.15828,1.51037
5.15928,1.51049
5.16028,1.51062
5.16128,1.51075
5.16228,1.51088
5.16328,1.51101
5.16428,1.51114
5.16528,1.51126
5.16628,1.51139
5.16728,1.51152
5.16828,1.51165
5.16928,1.51178
5.17028,1.5119
5.17128,1.51203
5.17228,1.51216
5.17328,1.51229
5.17428,1.51242
5.17528,1.51254
5.17628,1.51267
5.17728,1.5128
5.17828,1.51293
5.17928,1.51305
5.18028,1.51318
5.18128,1.51331
5.18228,1.51344
5.18328,1.51356
5.18428,1.51369
5.18528,1.51382
5.18628,1.51395
5.18728,1.51407
5.18828,1.5142
5.18928,1.51433
5.19028,1.51446
5.19128,1.51458
5.19228,1.51471
5.19328,1.51484
5.19428,1.51496
5.19528,1.51509
5.19628,1.51522
5.19728,1.51535
5.19828,1.51547
5.19928,1.5156
5.20028,1.51573
5.20128,1.51585
5.20228,1.51598
5.20328,1.51611
5.20428,1.51623
5.20528,1.51636
5.20628,1.51649
5.20728,1.51661
5.20828,1.51674
5.20928,1.51687
5.21028,1.51699
5.21128,1.51712
5.21228,1.51725
5.21328,1.51737
5.21428,1.5175
5.21528,1.51763
5.21628,1.51775
5.21728,1.51788
5.21828,1.518
5.21928,1.51813
5.22028,1.51826
5.22128,1.51838
5.22228,1.51851
5.22328,1.51863
5.22428,1.51876
5.22528,1.51889
5.22628,1.51901
5.22728,1.51914
5.22828,1.51926
5.22928,1.51939
5.23028,1.51952
5.23128,1.51964
5.23228,1.51977
5.23328,1.51989
5.23428,1.52002
5.23528,1.52015
5.23628,1.52027
5.23728,1.5204
5.23828,1.52052
5.23928,1.52065
5.24028,1.52077
5.24128,1.5209
5.24228,1.52102
5.24328,1.52115
5.24428,1.52127
5.24528,1.5214
5.24628,1.52153
5.24728,1.52165
5.24828,1.52178
5.24928,1.5219
5.25028,1.52203
5.25128,1.52215
5.25228,1.52228
5.25328,1.5224
5.25428,1.52253
5.25528,1.52265
5.25628,1.52278
5.25728,1.5229
5.25828,1.52303
5.25928,1.52315
5.26028,1.52328
5.26128,1.5234
5.26228,1.52353
5.26328,1.52365
5.26428,1.52377
5.26528,1.5239
5.26628,1.52402
5.26728,1.52415
5.26828,1.52427
5.26928,1.5244
5.27028,1.52452
5.27128,1.52465
5.27228,1.52477
5.27328,1.5249
5.27428,1.52502
5.27528,1.52514
5.27628,1.52527
5.27728,1.52539
5.27828,1.52552
5.27928,1.52564
5.28028,1.52577
5.28128,1.52589
5.28228,1.52601
5.28328,1.52614
5.28428,1.52626
5.28528,1.52639
5.28628,1.52651
5.28728,1.52663
5.28828,1.52676
5.28928,1.52688
5.29028,1.527
5.29128,1.52713
5.29228,1.52725
5.29328,1.52738
5.29428,1.5275
5.29528,1.52762
5.29628,1.52775
5.29728,1.52787
5.29828,1.52799
5.29928,1.52812
5.30028,1.52824
5.30128,1.52836
5.30228,1.52849
5.30328,1.52861
5.30428,1.52873
5.30528,1.52886
5.30628,1.52898
5.30728,1.5291
5.30828,1.52923
5.30928,1.52935
5.31028,1.52947
5.31128,1.5296
5.31228,1.52972
5.31328,1.52984
5.31428,1.52997
5.31528,1.53009
5.31628,1.53021
5.31728,1.53033
5.31828,1.53046
5.31928,1.53058
5.32028,1.5307
5.32128,1.53083
5.32228,1.53095
5.32328,1.53107
5.32428,1.53119
5.32528,1.53132
5.32628,1.53144
5.32728,1.53156
5.32828,1.53168
5.32928,1.53181
5.33028,1.53193
5.33128,1.53205
5.33228,1.53217
5.33328,1.5323
5.33428,1.53242
5.33528,1.53254
5.33628,1.53266
5.33728,1.53279
5.33828,1.53291
5.33928,1.53303
5.34028,1.53315
5.34128,1.53327
5.34228,1.5334
5.34328,1.53352
5.34428,1.53364
5.34528,1.53376
5.34628,1.53388
5.34728,1.53401
5.34828,1.53413
5.34928,1.53425
5.35028,1.53437
5.35128,1.53449
5.35228,1.53462
5.35328,1.53474
5.35428,1.53486
5.35528,1.53498
5.35628,1.5351
5.35728,1.53522
5.35828,1.53535
5.35928,1.53547
5.36028,1.53559
5.36128,1.53571
5.36228,1.53583
5.36328,1.53595
5.36428,1.53607
5.36528,1.5362
5.36628,1.53632
5.36728,1.53644
5.36828,1.53656
5.36928,1.53668
5.37028,1.5368
5.37128,1.53692
5.37228,1.53704
5.37328,1.53717
5.37428,1.53729
5.37528,1.53741
5.37628,1.53753
5.37728,1.53765
5.37828,1.53777
5.37928,1.53789
5.38028,1.53801
5.38128,1.53813
5.38228,1.53825
5.38328,1.53837
5.38428,1.5385
5.38528,1.53862
5.38628,1.53874
5.38728,1.53886
5.38828,1.53898
5.38928,1.5391
5.39028,1.53922
5.39128,1.53934
5.39228,1.53946
5.39328,1.53958
5.39428,1.5397
5.39528,1.53982
5.39628,1.53994
5.39728,1.54006
5.39828,1.54018
5.39928,1.5403
5.40028,1.54042
5.40128,1.54054
5.40228,1.54066
5.40328,1.54078
5.40428,1.5409
5.40528,1.54102
5.40628,1.54114
5.40728,1.54126
5.40828,1.54138
5.40928,1.5415
5.41028,1.54162
5.41128,1.54174
5.41228,1.54186
5.41328,1.54198
5.41428,1.5421
5.41528,1.54222
5.41628,1.54234
5.41728,1.54246
5.41828,1.54258
5.41928,1.5427
5.42028,1.54282
5.42128,1.54294
5.42228,1.54306
5.42328,1.54318
5.42428,1.5433
5.42528,1.54342
5.42628,1.54354
5.42728,1.54366
5.42828,1.54378
5.42928,1.5439
5.43028,1.54401
5.43128,1.54413
5.43228,1.54425
5.43328,1.54437
5.43428,1.54449
5.43528,1.54461
5.43628,1.54473
5.43728,1.54485
