x-value, y-value
4.11628,1.35278
4.11728,1.35296
4.11828,1.35314
4.11928,1.35332
4.12028,1.3535
4.12128,1.35368
4.12228,1.35386
4.12328,1.35404
4.12428,1.35422
4.12528,1.3544
4.12628,1.35458
4.12728,1.35476
4.12828,1.35493
4.12928,1.35511
4.13028,1.35529
4.13128,1.35547
4.13228,1.35565
4.13328,1.35583
4.13428,1.35601
4.13528,1.35618
4.13628,1.35636
4.13728,1.35654
4.13828,1.35672
4.13928,1.3569
4.14028,1.35708
4.14128,1.35725
4.14228,1.35743
4.14328,1.35761
4.14428,1.35779
4.14528,1.35796
4.14628,1.35814
4.14728,1.35832
4.14828,1.3585
4.14928,1.35867
4.15028,1.35885
4.15128,1.35903
4.15228,1.35921
4.15328,1.35938
4.15428,1.35956
4.15528,1.35974
4.15628,1.35992
4.15728,1.36009
4.15828,1.36027
4.15928,1.36045
4.16028,1.36062
4.16128,1.3608
4.16228,1.36098
4.16328,1.36115
4.16428,1.36133
4.16528,1.3615
4.16628,1.36168
4.16728,1.36186
4.16828,1.36203
4.16928,1.36221
4.17028,1.36239
4.17128,1.36256
4.17228,1.36274
4.17328,1.36291
4.17428,1.36309
4.17528,1.36327
4.17628,1.36344
4.17728,1.36362
4.17828,1.36379
4.17928,1.36397
4.18028,1.36414
4.18128,1.36432
4.18228,1.36449
4.18328,1.36467
4.18428,1.36484
4.18528,1.36502
4.18628,1.36519
4.18728,1.36537
4.18828,1.36554
4.18928,1.36572
4.19028,1.36589
4.19128,1.36607
4.19228,1.36624
4.19328,1.36642
4.19428,1.36659
4.19528,1.36677
4.19628,1.36694
4.19728,1.36712
4.19828,1.36729
4.19928,1.36746
4.20028,1.36764
4.20128,1.36781
4.20228,1.36799
4.20328,1.36816
4.20428,1.36833
4.20528,1.36851
4.20628,1.36868
4.20728,1.36885
4.20828,1.36903
4.20928,1.3692
4.21028,1.36938
4.21128,1.36955
4.21228,1.36972
4.21328,1.3699
4.21428,1.37007
4.21528,1.37024
4.21628,1.37042
4.21728,1.37059
4.21828,1.37076
4.21928,1.37093
4.22028,1.37111
4.22128,1.37128
4.22228,1.37145
4.22328,1.37163
4.22428,1.3718
4.22528,1.37197
4.22628,1.37214
4.22728,1.37232
4.22828,1.37249
4.22928,1.37266
4.23028,1.37283
4.23128,1.373
4.23228,1.37318
4.23328,1.37335
4.23428,1.37352
4.23528,1.37369
4.23628,1.37386
4.23728,1.37404
4.23828,1.37421
4.23928,1.37438
4.24028,1.37455
4.24128,1.37472
4.24228,1.37489
4.24328,1.37507
4.24428,1.37524
4.24528,1.37541
4.24628,1.37558
4.24728,1.37575
4.24828,1.37592
4.24928,1.37609
4.25028,1.37626
4.25128,1.37644
4.25228,1.37661
4.25328,1.37678
4.25428,1.37695
4.25528,1.37712
4.25628,1.37729
4.25728,1.37746
4.25828,1.37763
4.25928,1.3778
4.26028,1.37797
4.26128,1.37814
4.26228,1.37831
4.26328,1.37848
4.26428,1.37865
4.26528,1.37882
4.26628,1.37899
4.26728,1.37916
4.26828,1.37933
4.26928,1.3795
4.27028,1.37967
4.27128,1.37984
4.27228,1.38001
4.27328,1.38018
4.27428,1.38035
4.27528,1.38052
4.27628,1.38069
4.27728,1.38086
4.27828,1.38103
4.27928,1.3812
4.28028,1.38137
4.28128,1.38154
4.28228,1.3817
4.28328,1.38187
4.28428,1.38204
4.28528,1.38221
4.28628,1.38238
4.28728,1.38255
4.28828,1.38272
4.28928,1.38289
4.29028,1.38305
4.29128,1.38322
4.29228,1.38339
4.29328,1.38356
4.29428,1.38373
4.29528,1.3839
4.29628,1.38406
4.29728,1.38423
4.29828,1.3844
4.29928,1.38457
4.30028,1.38474
4.30128,1.3849
4.30228,1.38507
4.30328,1.38524
4.30428,1.38541
4.30528,1.38558
4.30628,1.38574
4.30728,1.38591
4.30828,1.38608
4.30928,1.38625
4.31028,1.38641
4.31128,1.38658
4.31228,1.38675
4.31328,1.38692
4.31428,1.38708
4.31528,1.38725
4.31628,1.38742
4.31728,1.38758
4.31828,1.38775
4.31928,1.38792
4.32028,1.38808
4.32128,1.38825
4.32228,1.38842
4.32328,1.38858
4.32428,1.38875
4.32528,1.38892
4.32628,1.38908
4.32728,1.38925
4.32828,1.38942
4.32928,1.38958
4.33028,1.38975
4.33128,1.38992
4.33228,1.39008
4.33328,1.39025
4.33428,1.39041
4.33528,1.39058
4.33628,1.39075
4.33728,1.39091
4.33828,1.39108
4.33928,1.39124
4.34028,1.39141
4.34128,1.39157
4.34228,1.39174
4.34328,1.3919
4.34428,1.39207
4.34528,1.39224
4.34628,1.3924
4.34728,1.39257
4.34828,1.39273
4.34928,1.3929
4.35028,1.39306
4.35128,1.39323
4.35228,1.39339
4.35328,1.39356
4.35428,1.39372
4.35528,1.39389
4.35628,1.39405
4.35728,1.39421
4.35828,1.39438
4.35928,1.39454
4.36028,1.39471
4.36128,1.39487
4.36228,1.39504
4.36328,1.3952
4.36428,1.39537
4.36528,1.39553
4.36628,1.39569
4.36728,1.39586
4.36828,1.39602
4.36928,1.39619
4.37028,1.39635
4.37128,1.39651
4.37228,1.39668
4.37328,1.39684
4.37428,1.39701
4.37528,1.39717
4.37628,1.39733
4.37728,1.3975
4.37828,1.39766
4.37928,1.39782
4.38028,1.39799
4.38128,1.39815
4.38228,1.39831
4.38328,1.39848
4.38428,1.39864
4.38528,1.3988
4.38628,1.39897
4.38728,1.39913
4.38828,1.39929
4.38928,1.39945
4.39028,1.39962
4.39128,1.39978
4.39228,1.39994
4.39328,1.4001
4.39428,1.40027
4.39528,1.40043
4.39628,1.40059
4.39728,1.40075
4.39828,1.40092
4.39928,1.40108
4.40028,1.40124
4.40128,1.4014
4.40228,1.40157
4.40328,1.40173
4.40428,1.40189
4.40528,1.40205
4.40628,1.40221
4.40728,1.40238
4.40828,1.40254
4.40928,1.4027
4.41028,1.40286
4.41128,1.40302
4.41228,1.40318
4.41328,1.40335
4.41428,1.40351
4.41528,1.40367
4.41628,1.40383
4.41728,1.40399
4.41828,1.40415
4.41928,1.40431
4.42028,1.40447
4.42128,1.40464
4.42228,1.4048
4.42328,1.40496
4.42428,1.40512
4.42528,1.40528
4.42628,1.40544
4.42728,1.4056
4.42828,1.40576
4.42928,1.40592
4.43028,1.40608
4.43128,1.40624
4.43228,1.4064
4.43328,1.40656
4.43428,1.40672
4.43528,1.40688
4.43628,1.40705
4.43728,1.40721
4.43828,1.40737
4.43928,1.40753
4.44028,1.40769
4.44128,1.40785
4.44228,1.40801
4.44328,1.40817
4.44428,1.40833
4.44528,1.40848
4.44628,1.40864
4.44728,1.4088
4.44828,1.40896
4.44928,1.40912
4.45028,1.40928
4.45128,1.40944
4.45228,1.4096
4.45328,1.40976
4.45428,1.40992
4.45528,1.41008
4.45628,1.41024
4.45728,1.4104
4.45828,1.41056
4.45928,1.41072
4.46028,1.41087
4.46128,1.41103
4.46228,1.41119
4.46328,1.41135
4.46428,1.41151
4.46528,1.41167
4.46628,1.41183
4.46728,1.41199
4.46828,1.41214
4.46928,1.4123
4.47028,1.41246
4.47128,1.41262
4.47228,1.41278
4.47328,1.41294
4.47428,1.41309
4.47528,1.41325
4.47628,1.41341
4.47728,1.41357
4.47828,1.41373
4.47928,1.41388
4.48028,1.41404
4.48128,1.4142
4.48228,1.41436
4.48328,1.41452
4.48428,1.41467
4.48528,1.41483
4.48628,1.41499
4.48728,1.41515
4.48828,1.4153
4.48928,1.41546
4.49028,1.41562
4.49128,1.41578
4.49228,1.41593
4.49328,1.41609
4.49428,1.41625
4.49528,1.4164
4.49628,1.41656
4.49728,1.41672
4.49828,1.41688
4.49928,1.41703
4.50028,1.41719
4.50128,1.41735
4.50228,1.4175
4.50328,1.41766
4.50428,1.41782
4.50528,1.41797
4.50628,1.41813
4.50728,1.41829
4.50828,1.41844
4.50928,1.4186
4.51028,1.41875
4.51128,1.41891
4.51228,1.41907
4.51328,1.41922
4.51428,1.41938
4.51528,1.41954
4.51628,1.41969
4.51728,1.41985
4.51828,1.42
4.51928,1.42016
4.52028,1.42032
4.52128,1.42047
4.52228,1.42063
4.52328,1.42078
4.52428,1.42094
4.52528,1.42109
4.52628,1.42125
4.52728,1.4214
4.52828,1.42156
4.52928,1.42172
4.53028,1.42187
4.53128,1.42203
4.53228,1.42218
4.53328,1.42234
4.53428,1.42249
4.53528,1.42265
4.53628,1.4228
4.53728,1.42296
4.53828,1.42311
4.53928,1.42327
4.54028,1.42342
4.54128,1.42358
4.54228,1.42373
4.54328,1.42388
4.54428,1.42404
4.54528,1.42419
4.54628,1.42435
4.54728,1.4245
4.54828,1.42466
4.54928,1.42481
4.55028,1.42497
4.55128,1.42512
4.55228,1.42527
4.55328,1.42543
4.55428,1.42558
4.55528,1.42574
4.55628,1.42589
4.55728,1.42604
4.55828,1.4262
4.55928,1.42635
4.56028,1.42651
4.56128,1.42666
4.56228,1.42681
4.56328,1.42697
4.56428,1.42712
4.56528,1.42727
4.56628,1.42743
4.56728,1.42758
4.56828,1.42773
4.56928,1.42789
4.57028,1.42804
4.57128,1.42819
4.57228,1.42835
4.57328,1.4285
4.57428,1.42865
4.57528,1.42881
4.57628,1.42896
4.57728,1.42911
4.57828,1.42926
4.57928,1.42942
4.58028,1.42957
4.58128,1.42972
4.58228,1.42988
4.58328,1.43003
4.58428,1.43018
4.58528,1.43033
4.58628,1.43049
4.58728,1.43064
4.58828,1.43079
4.58928,1.43094
4.59028,1.43109
4.59128,1.43125
4.59228,1.4314
4.59328,1.43155
4.59428,1.4317
4.59528,1.43186
4.59628,1.43201
4.59728,1.43216
4.59828,1.43231
4.59928,1.43246
4.60028,1.43261
4.60128,1.43277
4.60228,1.43292
4.60328,1.43307
4.60428,1.43322
4.60528,1.43337
4.60628,1.43352
4.60728,1.43368
4.60828,1.43383
4.60928,1.43398
4.61028,1.43413
4.61128,1.43428
4.61228,1.43443
4.61328,1.43458
4.61428,1.43473
4.61528,1.43489
4.61628,1.43504
4.61728,1.43519
4.61828,1.43534
4.61928,1.43549
4.62028,1.43564
4.62128,1.43579
4.62228,1.43594
4.62328,1.43609
4.62428,1.43624
4.62528,1.43639
4.62628,1.43654
4.62728,1.43669
4.62828,1.43684
4.62928,1.437
4.63028,1.43715
4.63128,1.4373
4.63228,1.43745
4.63328,1.4376
4.63428,1.43775
4.63528,1.4379
4.63628,1.43805
4.63728,1.4382
4.63828,1.43835
4.63928,1.4385
4.64028,1.43865
4.64128,1.4388
4.64228,1.43895
4.64328,1.4391
4.64428,1.43924
4.64528,1.43939
4.64628,1.43954
4.64728,1.43969
4.64828,1.43984
4.64928,1.43999
4.65028,1.44014
4.65128,1.44029
4.65228,1.44044
4.65328,1.44059
4.65428,1.44074
4.65528,1.44089
4.65628,1.44104
4.65728,1.44119
4.65828,1.44133
4.65928,1.44148
4.66028,1.44163
4.66128,1.44178
4.66228,1.44193
4.66328,1.44208
4.66428,1.44223
4.66528,1.44238
4.66628,1.44253
4.66728,1.44267
4.66828,1.44282
4.66928,1.44297
4.67028,1.44312
4.67128,1.44327
4.67228,1.44342
4.67328,1.44356
4.67428,1.44371
4.67528,1.44386
4.67628,1.44401
4.67728,1.44416
4.67828,1.4443
4.67928,1.44445
4.68028,1.4446
4.68128,1.44475
4.68228,1.4449
4.68328,1.44504
4.68428,1.44519
4.68528,1.44534
4.68628,1.44549
4.68728,1.44563
4.68828,1.44578
4.68928,1.44593
4.69028,1.44608
4.69128,1.44622
4.69228,1.44637
4.69328,1.44652
4.69428,1.44667
4.69528,1.44681
4.69628,1.44696
4.69728,1.44711
4.69828,1.44726
4.69928,1.4474
4.70028,1.44755
4.70128,1.4477
4.70228,1.44784
4.70328,1.44799
4.70428,1.44814
4.70528,1.44828
4.70628,1.44843
4.70728,1.44858
4.70828,1.44872
4.70928,1.44887
4.71028,1.44902
4.71128,1.44916
4.71228,1.44931
4.71328,1.44946
4.71428,1.4496
4.71528,1.44975
4.71628,1.4499
4.71728,1.45004
4.71828,1.45019
4.71928,1.45033
4.72028,1.45048
4.72128,1.45063
4.72228,1.45077
4.72328,1.45092
4.72428,1.45106
4.72528,1.45121
4.72628,1.45136
4.72728,1.4515
4.72828,1.45165
4.72928,1.45179
4.73028,1.45194
4.73128,1.45208
4.73228,1.45223
4.73328,1.45238
4.73428,1.45252
4.73528,1.45267
4.73628,1.45281
4.73728,1.45296
4.73828,1.4531
4.73928,1.45325
4.74028,1.45339
4.74128,1.45354
4.74228,1.45368
4.74328,1.45383
4.74428,1.45397
4.74528,1.45412
4.74628,1.45426
4.74728,1.45441
4.74828,1.45455
4.74928,1.4547
4.75028,1.45484
4.75128,1.45499
4.75228,1.45513
4.75328,1.45528
4.75428,1.45542
4.75528,1.45557
4.75628,1.45571
4.75728,1.45585
4.75828,1.456
4.75928,1.45614
4.76028,1.45629
4.76128,1.45643
4.76228,1.45658
4.76328,1.45672
4.76428,1.45686
4.76528,1.45701
4.76628,1.45715
4.76728,1.4573
4.76828,1.45744
4.76928,1.45758
4.77028,1.45773
4.77128,1.45787
4.77228,1.45801
4.77328,1.45816
4.77428,1.4583
4.77528,1.45845
4.77628,1.45859
4.77728,1.45873
4.77828,1.45888
4.77928,1.45902
4.78028,1.45916
4.78128,1.45931
4.78228,1.45945
4.78328,1.45959
4.78428,1.45974
4.78528,1.45988
4.78628,1.46002
4.78728,1.46017
4.78828,1.46031
4.78928,1.46045
4.79028,1.46059
4.79128,1.46074
4.79228,1.46088
4.79328,1.46102
4.79428,1.46117
4.79528,1.46131
4.79628,1.46145
4.79728,1.46159
4.79828,1.46174
4.79928,1.46188
4.80028,1.46202
4.80128,1.46216
4.80228,1.46231
4.80328,1.46245
4.80428,1.46259
4.80528,1.46273
4.80628,1.46288
4.80728,1.46302
4.80828,1.46316
4.80928,1.4633
4.81028,1.46345
4.81128,1.46359
4.81228,1.46373
4.81328,1.46387
4.81428,1.46401
4.81528,1.46415
4.81628,1.4643
4.81728,1.46444
4.81828,1.46458
4.81928,1.46472
4.82028,1.46486
4.82128,1.46501
4.82228,1.46515
4.82328,1.46529
4.82428,1.46543
4.82528,1.46557
4.82628,1.46571
4.82728,1.46585
4.82828,1.466
4.82928,1.46614
4.83028,1.46628
4.83128,1.46642
4.83228,1.46656
4.83328,1.4667
4.83428,1.46684
4.83528,1.46698
4.83628,1.46712
4.83728,1.46727
4.83828,1.46741
4.83928,1.46755
4.84028,1.46769
4.84128,1.46783
4.84228,1.46797
4.84328,1.46811
4.84428,1.46825
4.84528,1.46839
4.84628,1.46853
4.84728,1.46867
4.84828,1.46881
4.84928,1.46895
4.85028,1.46909
4.85128,1.46923
4.85228,1.46937
4.85328,1.46951
4.85428,1.46965
4.85528,1.46979
4.85628,1.46993
4.85728,1.47007
4.85828,1.47021
4.85928,1.47035
4.86028,1.47049
4.86128,1.47063
4.86228,1.47077
4.86328,1.47091
4.86428,1.47105
4.86528,1.47119
4.86628,1.47133
4.86728,1.47147
4.86828,1.47161
4.86928,1.47175
4.87028,1.47189
4.87128,1.47203
4.87228,1.47217
4.87328,1.47231
4.87428,1.47245
4.87528,1.47259
4.87628,1.47273
4.87728,1.47287
4.87828,1.47301
4.87928,1.47315
4.88028,1.47329
4.88128,1.47342
4.88228,1.47356
4.88328,1.4737
4.88428,1.47384
4.88528,1.47398
4.88628,1.47412
4.88728,1.47426
4.88828,1.4744
4.88928,1.47454
4.89028,1.47467
4.89128,1.47481
4.89228,1.47495
4.89328,1.47509
4.89428,1.47523
4.89528,1.47537
4.89628,1.47551
4.89728,1.47564
4.89828,1.47578
4.89928,1.47592
4.90028,1.47606
4.90128,1.4762
4.90228,1.47634
4.90328,1.47647
4.90428,1.47661
4.90528,1.47675
4.90628,1.47689
4.90728,1.47703
4.90828,1.47716
4.90928,1.4773
4.91028,1.47744
4.91128,1.47758
4.91228,1.47771
4.91328,1.47785
4.91428,1.47799
4.91528,1.47813
4.91628,1.47827
4.91728,1.4784
4.91828,1.47854
4.91928,1.47868
4.92028,1.47882
4.92128,1.47895
4.92228,1.47909
4.92328,1.47923
4.92428,1.47937
4.92528,1.4795
4.92628,1.47964
4.92728,1.47978
4.92828,1.47991
4.92928,1.48005
4.93028,1.48019
4.93128,1.48033
4.93228,1.48046
4.93328,1.4806
4.93428,1.48074
4.93528,1.48087
4.93628,1.48101
4.93728,1.48115
4.93828,1.48128
4.93928,1.48142
4.94028,1.48156
4.94128,1.48169
4.94228,1.48183
4.94328,1.48197
4.94428,1.4821
4.94528,1.48224
4.94628,1.48238
4.94728,1.48251
4.94828,1.48265
4.94928,1.48278
4.95028,1.48292
4.95128,1.48306
4.95228,1.48319
4.95328,1.48333
4.95428,1.48347
4.95528,1.4836
4.95628,1.48374
4.95728,1.48387
4.95828,1.48401
4.95928,1.48415
4.96028,1.48428
4.96128,1.48442
4.96228,1.48455
4.96328,1.48469
4.96428,1.48482
4.96528,1.48496
4.96628,1.4851
4.96728,1.48523
4.96828,1.48537
4.96928,1.4855
4.97028,1.48564
4.97128,1.48577
4.97228,1.48591
4.97328,1.48604
4.97428,1.48618
4.97528,1.48631
4.97628,1.48645
4.97728,1.48658
4.97828,1.48672
4.97928,1.48686
4.98028,1.48699
4.98128,1.48713
4.98228,1.48726
4.98328,1.4874
4.98428,1.48753
4.98528,1.48767
4.98628,1.4878
4.98728,1.48793
4.98828,1.48807
4.98928,1.4882
4.99028,1.48834
4.99128,1.48847
4.99228,1.48861
4.99328,1.48874
4.99428,1.48888
4.99528,1.48901
4.99628,1.48915
4.99728,1.48928
4.99828,1.48941
4.99928,1.48955
5.00028,1.48968
5.00128,1.48982
5.00228,1.48995
5.00328,1.49009
5.00428,1.49022
5.00528,1.49035
5.00628,1.49049
5.00728,1.49062
5.00828,1.49076
5.00928,1.49089
5.01028,1.49102
5.01128,1.49116
5.01228,1.49129
5.01328,1.49143
5.01428,1.49156
5.01528,1.49169
5.01628,1.49183
5.01728,1.49196
5.01828,1.49209
5.01928,1.49223
5.02028,1.49236
5.02128,1.49249
5.02228,1.49263
5.02328,1.49276
5.02428,1.49289
5.02528,1.49303
5.02628,1.49316
5.02728,1.49329
5.02828,1.49343
5.02928,1.49356
5.03028,1.49369
5.03128,1.49383
5.03228,1.49396
5.03328,1.49409
5.03428,1.49423
5.03528,1.49436
5.03628,1.49449
5.03728,1.49462
5.03828,1.49476
5.03928,1.49489
5.04028,1.49502
5.04128,1.49516
5.04228,1.49529
5.04328,1.49542
5.04428,1.49555
5.04528,1.49569
5.04628,1.49582
5.04728,1.49595
5.04828,1.49608
5.04928,1.49622
5.05028,1.49635
5.05128,1.49648
5.05228,1.49661
5.05328,1.49675
5.05428,1.49688
5.05528,1.49701
5.05628,1.49714
5.05728,1.49727
5.05828,1.49741
5.05928,1.49754
5.06028,1.49767
5.06128,1.4978
5.06228,1.49793
5.06328,1.49807
5.06428,1.4982
5.06528,1.49833
5.06628,1.49846
5.06728,1.49859
5.06828,1.49872
5.06928,1.49886
5.07028,1.49899
5.07128,1.49912
5.07228,1.49925
5.07328,1.49938
5.07428,1.49951
5.07528,1.49964
5.07628,1.49978
5.07728,1.49991
5.07828,1.50004
5.07928,1.50017
5.08028,1.5003
5.08128,1.50043
5.08228,1.50056
5.08328,1.50069
5.08428,1.50083
5.08528,1.50096
5.08628,1.50109
5.08728,1.50122
5.08828,1.50135
5.08928,1.50148
5.09028,1.50161
5.09128,1.50174
5.09228,1.50187
5.09328,1.502
5.09428,1.50213
5.09528,1.50227
5.09628,1.5024
5.09728,1.50253
5.09828,1.50266
5.09928,1.50279
5.10028,1.50292
5.10128,1.50305
5.10228,1.50318
5.10328,1.50331
5.10428,1.50344
5.10528,1.50357
5.10628,1.5037
5.10728,1.50383
5.10828,1.50396
5.10928,1.50409
5.11028,1.50422
5.11128,1.50435
5.11228,1.50448
5.11328,1.50461
5.11428,1.50474
5.11528,1.50487
5.11628,1.505
5.11728,1.50513
5.11828,1.50526
5.11928,1.50539
5.12028,1.50552
5.12128,1.50565
5.12228,1.50578
5.12328,1.50591
5.12428,1.50604
5.12528,1.50617
5.12628,1.5063
5.12728,1.50643
5.12828,1.50656
5.12928,1.50669
5.13028,1.50682
5.13128,1.50695
5.13228,1.50707
5.13328,1.5072
5.13428,1.50733
5.13528,1.50746
5.13628,1.50759
5.13728,1.50772
5.13828,1.50785
5.13928,1.50798
5.14028,1.50811
5.14128,1.50824
5.14228,1.50837
5.14328,1.50849
5.14428,1.50862
5.14528,1.50875
5.14628,1.50888
5.14728,1.50901
5.14828,1.50914
5.14928,1.50927
5.15028,1.5094
5.15128,1.50952
5.15228,1.50965
5.15328,1.50978
5.15428,1.50991
5.15528,1.51004
5.15628,1.51017
5.15728,1.5103
5.15828,1.51042
5.15928,1.51055
5.16028,1.51068
5.16128,1.51081
5.16228,1.51094
5.16328,1.51107
5.16428,1.51119
5.16528,1.51132
5.16628,1.51145
5.16728,1.51158
5.16828,1.51171
5.16928,1.51183
5.17028,1.51196
5.17128,1.51209
5.17228,1.51222
5.17328,1.51235
5.17428,1.51247
5.17528,1.5126
5.17628,1.51273
5.17728,1.51286
5.17828,1.51298
5.17928,1.51311
5.18028,1.51324
5.18128,1.51337
5.18228,1.51349
5.18328,1.51362
5.18428,1.51375
5.18528,1.51388
5.18628,1.514
5.18728,1.51413
5.18828,1.51426
5.18928,1.51439
5.19028,1.51451
5.19128,1.51464
5.19228,1.51477
5.19328,1.5149
5.19428,1.51502
5.19528,1.51515
5.19628,1.51528
5.19728,1.5154
5.19828,1.51553
5.19928,1.51566
5.20028,1.51578
5.20128,1.51591
5.20228,1.51604
5.20328,1.51616
5.20428,1.51629
5.20528,1.51642
5.20628,1.51654
5.20728,1.51667
5.20828,1.5168
5.20928,1.51692
5.21028,1.51705
5.21128,1.51718
5.21228,1.5173
5.21328,1.51743
5.21428,1.51756
5.21528,1.51768
5.21628,1.51781
5.21728,1.51794
5.21828,1.51806
5.21928,1.51819
5.22028,1.51831
5.22128,1.51844
5.22228,1.51857
5.22328,1.51869
5.22428,1.51882
5.22528,1.51895
5.22628,1.51907
5.22728,1.5192
5.22828,1.51932
5.22928,1.51945
5.23028,1.51957
5.23128,1.5197
5.23228,1.51983
5.23328,1.51995
5.23428,1.52008
5.23528,1.5202
5.23628,1.52033
5.23728,1.52045
5.23828,1.52058
5.23928,1.52071
5.24028,1.52083
5.24128,1.52096
5.24228,1.52108
5.24328,1.52121
5.24428,1.52133
5.24528,1.52146
5.24628,1.52158
5.24728,1.52171
5.24828,1.52183
5.24928,1.52196
5.25028,1.52208
5.25128,1.52221
5.25228,1.52233
5.25328,1.52246
5.25428,1.52258
5.25528,1.52271
5.25628,1.52283
5.25728,1.52296
5.25828,1.52308
5.25928,1.52321
5.26028,1.52333
5.26128,1.52346
5.26228,1.52358
5.26328,1.52371
5.26428,1.52383
5.26528,1.52396
5.26628,1.52408
5.26728,1.52421
5.26828,1.52433
5.26928,1.52446
5.27028,1.52458
5.27128,1.5247
5.27228,1.52483
5.27328,1.52495
5.27428,1.52508
5.27528,1.5252
5.27628,1.52533
5.27728,1.52545
5.27828,1.52558
5.27928,1.5257
5.28028,1.52582
5.28128,1.52595
5.28228,1.52607
5.28328,1.5262
5.28428,1.52632
5.28528,1.52644
5.28628,1.52657
5.28728,1.52669
5.28828,1.52682
5.28928,1.52694
5.29028,1.52706
5.29128,1.52719
5.29228,1.52731
5.29328,1.52743
5.29428,1.52756
5.29528,1.52768
5.29628,1.52781
5.29728,1.52793
5.29828,1.52805
5.29928,1.52818
5.30028,1.5283
5.30128,1.52842
5.30228,1.52855
5.30328,1.52867
5.30428,1.52879
5.30528,1.52892
5.30628,1.52904
5.30728,1.52916
5.30828,1.52929
5.30928,1.52941
5.31028,1.52953
5.31128,1.52966
5.31228,1.52978
5.31328,1.5299
5.31428,1.53002
5.31528,1.53015
5.31628,1.53027
5.31728,1.53039
5.31828,1.53052
5.31928,1.53064
5.32028,1.53076
5.32128,1.53088
5.32228,1.53101
5.32328,1.53113
5.32428,1.53125
5.32528,1.53138
5.32628,1.5315
5.32728,1.53162
5.32828,1.53174
5.32928,1.53187
5.33028,1.53199
5.33128,1.53211
5.33228,1.53223
5.33328,1.53236
5.33428,1.53248
5.33528,1.5326
5.33628,1.53272
5.33728,1.53284
5.33828,1.53297
5.33928,1.53309
5.34028,1.53321
5.34128,1.53333
5.34228,1.53346
5.34328,1.53358
5.34428,1.5337
5.34528,1.53382
5.34628,1.53394
5.34728,1.53407
5.34828,1.53419
5.34928,1.53431
5.35028,1.53443
5.35128,1.53455
5.35228,1.53467
5.35328,1.5348
5.35428,1.53492
5.35528,1.53504
5.35628,1.53516
5.35728,1.53528
5.35828,1.5354
5.35928,1.53553
5.36028,1.53565
5.36128,1.53577
5.36228,1.53589
5.36328,1.53601
5.36428,1.53613
5.36528,1.53625
5.36628,1.53638
5.36728,1.5365
5.36828,1.53662
5.36928,1.53674
5.37028,1.53686
5.37128,1.53698
5.37228,1.5371
5.37328,1.53722
5.37428,1.53735
5.37528,1.53747
5.37628,1.53759
5.37728,1.53771
5.37828,1.53783
5.37928,1.53795
5.38028,1.53807
5.38128,1.53819
5.38228,1.53831
5.38328,1.53843
5.38428,1.53855
5.38528,1.53868
5.38628,1.5388
5.38728,1.53892
5.38828,1.53904
5.38928,1.53916
5.39028,1.53928
5.39128,1.5394
5.39228,1.53952
5.39328,1.53964
5.39428,1.53976
5.39528,1.53988
5.39628,1.54
5.39728,1.54012
5.39828,1.54024
5.39928,1.54036
5.40028,1.54048
5.40128,1.5406
5.40228,1.54072
5.40328,1.54084
5.40428,1.54096
5.40528,1.54108
5.40628,1.5412
5.40728,1.54132
5.40828,1.54144
5.40928,1.54156
5.41028,1.54168
5.41128,1.5418
5.41228,1.54192
5.41328,1.54204
5.41428,1.54216
5.41528,1.54228
5.41628,1.5424
5.41728,1.54252
5.41828,1.54264
5.41928,1.54276
5.42028,1.54288
5.42128,1.543
5.42228,1.54312
5.42328,1.54324
5.42428,1.54336
5.42528,1.54348
5.42628,1.5436
5.42728,1.54372
5.42828,1.54384
5.42928,1.54396
5.43028,1.54407
5.43128,1.54419
5.43228,1.54431
5.43328,1.54443
5.43428,1.54455
5.43528,1.54467
5.43628,1.54479
5.43728,1.54491
